"title,","doi,",authors
Unleashing The Power of Pre-Trained Language Models for Irregularly Sampled Time Series,https://doi.org/10.1145/3711896.3737171,Weijia Zhang (HKUST (GZ)); Chenlong Yin (HKUST (GZ)); Hao Liu (HKUST (GZ) & HKUST); Hui Xiong (HKUST (GZ) & HKUST)
Unlocking the Power of Diffusion Models in Sequential Recommendation: A Simple and Effective Approach,https://doi.org/10.1145/3711896.3737172,"Jialei Chen (MIC Lab, College of Computer Science and Technology, Jilin University); Yuanbo Xu (MIC Lab, College of Computer Science and Technology, Jilin University); Yiheng Jiang (MIC Lab, College of Computer Science and Technology, Jilin University)"
Unsupervised Graph Clustering with Deep Structural Entropy,https://doi.org/10.1145/3711896.3737173,"Jingyun Zhang (Beihang University); Hao Peng (Beihang University); Li Sun (North China Electric Power University); Guanlin Wu (School of Systems Engineering, TUDT); Chunyang Liu (Didi Chuxing Technology Co., Ltd.); Zhengtao Yu (KUST)"
Unsupervised Time Series Anomaly Prediction with Importance-based Generative Contrastive Learning,https://doi.org/10.1145/3711896.3737174,Kai Zhao (Aalborg University); Zhihao Zhuang (East China Normal University); Chenjuan Guo (East China Normal University); Hao Miao (Aalborg University); Christian S. Jensen (Aalborg University); Yunyao Cheng (Aalborg University); Bin Yang (East China Normal University)
Unveiling Mode Connectivity in Graph Neural Network,https://doi.org/10.1145/3711896.3737175,Bingheng Li (Michigan State University); Zhikai Chen (Michigan State University); Haoyu Han (Michigan State University); Shenglai Zeng (Michigan State University); Jingzhe Liu (Michigan State University); Jiliang Tang (Michigan State University)
Urban Region Pre-training and Prompting: A Graph-based Approach,https://doi.org/10.1145/3711896.3737176,"Jiahui Jin (School of Computer Science and Engineering, Southeast University); Yifan Song (School of Computer Science and Engineering, Southeast University); Dong Kan (School of Computer Science and Engineering, Southeast University); Haojia Zhu (School of Computer Science and Engineering, Southeast University); Xiangguo Sun (Department of Systems Engineering and Engineering Management, The Chinese University of Hong Kong); Zhicheng Li (School of Computer Science and Engineering, Southeast University); Xigang Sun (School of Computer Science and Engineering, Southeast University); Jinghui Zhang (School of Computer Science and Engineering, Southeast University)"
UrbanMind: Urban Dynamics Prediction with Multifaceted Spatial-Temporal Large Language Models,https://doi.org/10.1145/3711896.3737177,Yuhang Liu (State University of New York at Binghamton); Yingxue Zhang (State University of New York at Binghamton); Xin Zhang (San Diego State University); Ling Tian (University of Electronic Science and Technology of China); Yanhua Li (Worcester Polytechnic Institute); Jun Luo (Logistics and Supply Chain MultiTech R&D Centre)
Utilizing Strategic Pre-training to Reduce Overfitting: Baguan – A Pre-trained Weather Forecasting Model,https://doi.org/10.1145/3711896.3737178,"Peisong Niu (Alibaba DAMO, Alibaba Group); Ziqing Ma (Damo Academy, Alibaba Group); Tian Zhou (Damo Academy, Alibaba Group); Weiqi Chen (DAMO Academy, Alibaba Group); Lefei Shen (Computer Science and Technology, Zhejiang University); Rong Jin (DAMO Academy); Liang Sun (DAMO Academy, Alibaba Group)"
Verification of Incomplete Graph Unlearning through Adversarial Perturbations,https://doi.org/10.1145/3711896.3737179,Kun Wu (Stevens Institute of Technology); Wendy Hui Wang (Stevens Institute of Technology)
When Interpretability Meets Generalization: Delta-GAM for Robust Extrapolation in Out-of-Distribution Settings,https://doi.org/10.1145/3711896.3737180,"Linxiao Yang (DAMO Academy, Alibaba Group); Wenwei Wang (DAMO Academy, Alibaba Group); Qiming Chen (DAMO Academy, Alibaba Group); Zhipeng Zeng (School of Software & Microelectronics, Peking University); Liang Sun (DAMO Academy, Alibaba Group)"
Wind Farm Layout Optimization with Diffusion Models,https://doi.org/10.1145/3711896.3737181,"Yujin Shin (Industrial & Systems Engineering, Korea Advanced Institute of Science and Technology); Taeyoung Yun (Industrial Engineering, Korea Advanced Institute of Science and Technology); Sujin Yun (Graduate School of Data Science, Korea Advanced Institute of Science and Technology); Sungpil Woo (ETRI); Sunhwan Lim (ETRI); Jinkyoo Park (Korea Advanced Institute of Science and Technology)"
Your Graph Recommenders are Provably Doing Graph Contrastive Learning,https://doi.org/10.1145/3711896.3737182,"Wenjie Yang (School of Data Science, Fudan University); Shengzhong Zhang (College of Computer Science and Technology, Nanjing University of Aeronautics and Astronautics); Jiaxing Guo (School of Data Science, Fudan University); Zengfeng Huang (School of Data Science, Fudan University,Shanghai Innovation Institute)"
Fairness without Demographics through Learning Graph of Gradients,https://doi.org/10.1145/3690624.3709160,"Yingtao Luo (Carnegie Mellon University); Zhixun Li (The Chinese University of Hong Kong); Qiang Liu (CRIPAC, MAIS, Institute of Automation, Chinese Academy of Sciences); Jun Zhu (Department of Computer Science and Technology, Institute for AI, THBI Lab, BNRist Center, Tsinghua-Bosch Joint ML Center, Tsinghua University)"
A Two-Stage Pretraining-Finetuning Framework for Treatment Effect Estimation with Unmeasured Confounding,https://doi.org/10.1145/3690624.3709161,"Chuan Zhou (Peking University,MBZUAI); Yaxuan Li (Peking University); Chunyuan Zheng (Peking University,MBZUAI); Haiteng Zhang (Academy of Mathematics and Systems Science, Chinese Academy of Sciences,MBZUAI); Min Zhang (East China Normal University,MBZUAI); Haoxuan Li (Peking University,MBZUAI); Mingming Gong (The University of Melbourne,MBZUAI)"
DIPS: Optimal Dynamic Index for Poisson πps Sampling,https://doi.org/10.1145/3690624.3709162,Jinchao Huang (The Chinese University of Hong Kong); Sibo Wang (The Chinese University of Hong Kong)
"On Measuring Unnoticeability of Graph Adversarial Attacks: Observations, New Measure, and Applications",https://doi.org/10.1145/3690624.3709163,Hyeonsoo Jo (KAIST); Hyunjin Hwang (KAIST); Fanchen Bu (KAIST); Soo Yong Lee (KAIST); Chanyoung Park (KAIST); Kijung Shin (KAIST)
CLEAR: Addressing Representation Contamination in Multimodal Healthcare Analytics,https://doi.org/10.1145/3690624.3709164,Ge Su (Zhejiang University); Kaiping Zheng (National University of Singapore); Tiancheng Zhao (Binjiang Institute of Zhejiang University); Jianwei Yin (Zhejiang University)
InvDiff: Invariant Guidance for Bias Mitigation in Diffusion Models,https://doi.org/10.1145/3690624.3709165,Min Hou (Hefei University of Technology); Yueying Wu (Peking University); Chang Xu (Microsoft); Yu-Hao Huang (Nanjing University); Chenxi Bai (Hefei University of Technology); Le Wu (Hefei University of Technology); Jiang Bian (Microsoft)
Learnable Prompt as Pseudo-Imputation: Rethinking the Necessity of Traditional EHR Data Imputation in Downstream Clinical Prediction,N/A,N/A
Graph Neural Network with Temporal Smoothing for Scalable Longitudinal Data Imputation,https://doi.org/10.1145/3711896.3737116,"Zhaoyang Zhang (School of Statistics, East China Normal University); Ziqi Chen (School of Statistics, East China Normal University); Qiao Liu (Department of Statistics, Stanford University); Jinhan Xie (Yunnan Key Laboratory of Statistical Modeling and Data Analysis, Yunnan University); Hongtu Zhu (Department of Biostatistics, Statistics, Computer Science and Genetics, University of North Carolina at Chapel Hill)"
SDE: A Simplified and Disentangled Dependency Encoding Framework for State Space Models in Time Series Forecasting,https://doi.org/10.1145/3711896.3737119,"Zixuan Weng (The Hong Kong University of Science and Technology (Guangzhou)); Jindong Han (Academy of Interdisciplinary Studies, The Hong Kong University of Science and Technology); Wenzhao Jiang (The Hong Kong University of Science and Technology (Guangzhou)); Hao Liu (The Hong Kong University of Science and Technology (Guangzhou))"
Self-Regularization with Sparse Autoencoders for Controllable LLM-based Classification,https://doi.org/10.1145/3711896.3737120,"Xuansheng Wu (School of Computing, University of Georgia); Wenhao Yu (Seattle Lab, Tencent AI Lab); Xiaoming Zhai (AI4STEM Education Center, University of Georgia); Ninghao Liu (School of Computing, University of Georgia)"
Self-Supervised Continual Graph Learning via Adaptive Spaced Replay on Node Proxies,https://doi.org/10.1145/3711896.3737121,"Zhen Peng (School of Computer Science and Technology, Xi’an Jiaotong University); Xu Hua (School of Computer Science and Technology, Xi’an Jiaotong University); Jingchen Hao (School of Computer Science and Technology, Xi’an Jiaotong University); Qika Lin (Saw Swee Hock School of Public Health, National University of Singapore); Bo Dong (School of Distance Education, Xi’an Jiaotong University); Chao Shen (School of Cyber Science and Engineering, Xi’an Jiaotong University)"
Self-Tuning Self-Supervised Image Anomaly Detection,https://doi.org/10.1145/3711896.3737122,"Jaemin Yoo (School of Electrical Engineering, KAIST); Lingxiao Zhao (Mistral AI); Leman Akoglu (Heinz College, Carnegie Mellon University)"
Semantics-Aware Patch Encoding and Hierarchical Dependency Modeling for Long-Term Time Series Forecasting,https://doi.org/10.1145/3711896.3737123,"Sijia Peng (Shanghai Key Lab of Data Science, College of Computer Science and Artificial Intelligence, Fudan University); Yun Xiong (Shanghai Key Lab of Data Science, College of Computer Science and Artificial Intelligence, Fudan University); Yangyong Zhu (Shanghai Key Lab of Data Science, College of Computer Science and Artificial Intelligence, Fudan University,Shanghai Data Research Institute); Zhiqiang Shen (Machine Learning Department, Mohamed bin Zayed University of Artificial Intelligence)"
Separating Graph Generative Models via Degree Distributions,https://doi.org/10.1145/3711896.3737124,Daniel Alabi (University of Illinois Urbana-Champaign); Dimitris Kalimeris (Meta)
SepDiff: Self-Encoding Parameter Diffusion for Learning Latent Semantics,https://doi.org/10.1145/3711896.3737125,"Zhangkai Wu (Macquarie University,University of Technology Sydney); Xuhui Fan (Macquarie University); Jin Li (University of Technology Sydney); Zhilin Zhao (Sun Yat-Sen University); Hui Chen (Macquarie University); Longbing Cao (Macquarie University)"
SGD-DyG: Self-Reliant Global Dependency Apprehending on Dynamic Graphs,https://doi.org/10.1145/3711896.3737126,"Minglian Han (College of Computer and Information Science, Southwest University); Ling Wang (School of Computer Science and Technology, Chongqing University of Posts and Telecommunications); Ye Yuan (College of Computer and Information Science, Southwest University); Xin Luo (College of Computer and Information Science, Southwest University)"
Shapley Value-driven Data Pruning for Recommender Systems,https://doi.org/10.1145/3711896.3737127,Yansen Zhang (City University of Hong Kong); Xiaokun Zhang (City University of Hong Kong); Ziqiang Cui (City University of Hong Kong); Chen Ma (City University of Hong Kong)
SIGEM: A Simple yet Effective Similarity based Graph Embedding Method,https://doi.org/10.1145/3711896.3737128,"Masoud Reyhani Hamedani (Institution for Artificial Intelligence Research, Hanyang University); Jeong-Seok Oh (Department of Artificial Intelligence, Hanyang University); Seong-Un Cho (Department of Computer and Software, Hanyang University); Sang-Wook Kim (Department of Computer Science, Hanyang University)"
SILO: Semantic Integration for Location Prediction with Large Language Models,https://doi.org/10.1145/3711896.3737129,"Tianao Sun (School of Software, Shandong University); Meng Chen (School of Software, Shandong University); Bowen Zhang (College of Big Data and Internet, Shenzhen Technology University); Genan Dai (College of Big Data and Internet, Shenzhen Technology University); Weiming Huang (School of Geography, University of Leeds); Kai Zhao (AI Lab, Walmart AI)"
Simple yet Effective Graph Distillation via Clustering,https://doi.org/10.1145/3711896.3737130,Yurui Lai (Hong Kong Baptist University); Taiyan Zhang (ShanghaiTech University); Renchi Yang (Hong Kong Baptist University)
SlotPi: Physics-informed Object-centric Reasoning Models,https://doi.org/10.1145/3711896.3737131,"Jian Li (Gaoling School of Artificial Intelligence, Renmin University of China); Han Wan (Gaoling School of Artificial Intelligence, Renmin University of China); Ning Lin (Gaoling School of Artificial Intelligence, Renmin University of China); Yu-Liang Zhan (Gaoling School of Artificial Intelligence, Renmin University of China); Ruizhi Chengze (Huawei Technologies Ltd.); Haining Wang (Huawei Technologies Ltd.); Yi Zhang (Huawei Technologies Ltd.); Hongsheng Liu (Huawei Technologies Ltd.); Zidong Wang (Huawei Technologies Ltd.); Fan Yu (Huawei Technologies Ltd.); Hao Sun (Gaoling School of Artificial Intelligence, Renmin University of China)"
