title,doi,author,affiliation
TSINR: Capturing Temporal Continuity via Implicit Neural Representations for Time Series Anomaly Detection,https://doi.org/10.1145/3690624.3709266,"['Mengxuan Li', 'Ke Liu', 'Hongyang Chen', 'Jiajun Bu', 'Hongwei Wang', 'Haishuai Wang']","['Zhejiang University', 'Zhejiang University', 'Zhejiang Lab', 'Zhejiang University', 'Zhejiang University', 'Zhejiang University']"
Learning Attribute as Explicit Relation for Sequential Recommendation,https://doi.org/10.1145/3690624.3709267,['Gang Liu'],N/A
Enhancing Black-Box Adversarial Attacks on Discrete Sequential Data via Bilevel Bayesian Optimization in Hybrid Spaces,https://doi.org/10.1145/3690624.3709265,"['Tianxing Man', 'Xingchen Li', 'Zhaogeng Liu', 'Haozhen Zhang', 'Bin Gu', 'Yi Chang']","['School of Artificial Intelligence, Jilin University', 'School of Artificial Intelligence, Jilin University', 'School of Artificial Intelligence, Jilin University', 'School of Artificial Intelligence, Jilin University', 'School of Artificial Intelligence, Jilin University', 'School of Artificial Intelligence, Jilin University,International Center of Future Science, Jilin University']"
Learning Attribute as Explicit Relation for Sequential Recommendation,https://doi.org/10.1145/3690624.3709267,"['Gang Liu', 'Fan Yang', 'Yang Jiao', 'Alireza Bagheri Garakani', 'Tian Tong', 'Yan Gao', 'Meng Jiang']","['University of Notre Dame', 'Amazon', 'Amazon', 'Amazon', 'Amazon', 'Amazon', 'University of Notre Dame']"
Simplicial SMOTE: Oversampling Solution to the Imbalanced Learning Problem,https://doi.org/10.1145/3690624.3709268,"['Oleg Kachan', 'Andrey Savchenko', 'Gleb Gusev']","['Sber AI Lab,HSE University', 'Sber AI Lab,HSE University', 'Sber AI Lab']"
Stable Representation Learning on Graphs from Multiple Environments with Structure Distribution Shift,https://doi.org/10.1145/3690624.3709269,"['Tong Zhao', 'Daixin Wang', 'Zhiqiang Zhang', 'Yulin Kang', 'Jun Zhou']","['Ant Group', 'Ant Group', 'Ant Group', 'Ant Group', 'Ant Group']"
Electron-Informed Coarse-Graining Molecular Representation Learning for Real-World Molecular Physics,https://doi.org/10.1145/3690624.3709270,"['Gyoung S. Na', 'Chanyoung Park']","['Korea Research Institute of Chemical Technology', 'Korea Advanced Institute of Science and Technology']"
ScalaGBM: Memory Efficient GBDT Training for High-Dimensional Data on GPU,https://doi.org/10.1145/3690624.3709271,"['Borui Xu', 'Zeyi Wen', 'Yao Chen', 'Weiguo Liu', 'Weng-Fai Wong', 'Bingsheng He']","['Shandong University', 'Hong Kong University of Science and Technology (Guangzhou),Hong Kong University of Science and Technology', 'National University of Singapore', 'Shandong University', 'National University of Singapore', 'National University of Singapore']"
Grid and Road Expressions Are Complementary for Trajectory Representation Learning,https://doi.org/10.1145/3690624.3709272,"['Silin Zhou', 'Shuo Shang', 'Lisi Chen', 'Peng Han', 'Christian S. Jensen']","['University of Electronic Science and Technology of China', 'University of Electronic Science and Technology of China', 'University of Electronic Science and Technology of China', 'University of Electronic Science and Technology of China', 'Aalborg University']"
ProST: Prompt Future Snapshot on Dynamic Graphs for Spatio-Temporal Prediction,https://doi.org/10.1145/3690624.3709273,"['Kaiwen Xia', 'Li Lin', 'Shuai Wang', 'Qi Zhang', 'Tian He']","['Southeast University,JD Logistics', 'Southeast University', 'Southeast University', 'Southeast University', 'JD Logistics']"
Hypergraph Motif Representation Learning,https://doi.org/10.1145/3690624.3709274,"['Alessia Antelmi', 'Gennaro Cordasco', 'Daniele De Vinco', 'Valerio Di Pasquale', 'Mirko Polato', 'Carmine Spagnuolo']","['Università degli Studi di Torino', 'Università della Campania “Luigi Vanvitelli”', 'Università degli Studi di Salerno', 'Università degli Studi di Salerno', 'Università degli Studi di Torino', 'Università degli Studi di Salerno']"
Mitigating Redundancy in Deep Recommender Systems: A Field Importance Distribution Perspective,https://doi.org/10.1145/3690624.3709275,"['Xianquan Wang', 'Likang Wu', 'Zhi Li', 'Haitao Yuan', 'Shuanghong Shen', 'Huibo Xu', 'Yu Su', 'Chenyi Lei']","['University of Science and Technology of China', 'Tianjin University', 'Shenzhen International Graduate School, Tsinghua University', 'National Technological University', 'Institute of Artificial Intelligence, Hefei Comprehensive National Science Center', 'University of Science and Technology of China', 'Hefei Normal University', 'Kuaishou Technology']"
Mixed Blessing: Class-Wise Embedding guided Instance-Dependent Partial Label Learning,https://doi.org/10.1145/3690624.3709276,"['Fuchao Yang', 'Jianhong Cheng', 'Hui Liu', 'Yongqiang Dong', 'Yuheng Jia', 'Junhui Hou']","['College of Software Engineering, Southeast University', 'School of Computer Science and Engineering, Southeast University', 'Yam Pak Charitable Foundation School of Computing and Information Sciences, Saint Francis University', 'School of Computer Science and Engineering, Southeast University', 'School of Computer Science and Engineering, Southeast University', 'Department of Computer Science, City University of Hong Kong']"
UniGraph: Learning a Unified Cross-Domain Foundation Model for Text-Attributed Graphs,https://doi.org/10.1145/3690624.3709277,"['Yufei He', 'Yuan Sui', 'Xiaoxin He', 'Bryan Hooi']","['National University of Singapore', 'National University of Singapore', 'National University of Singapore', 'National University of Singapore']"
Combinatorial Optimization Perspective based Framework for Multi-behavior Recommendation,https://doi.org/10.1145/3690624.3709278,"['Chenhao Zhai', 'Chang Meng', 'Yu Yang', 'Kexin Zhang', 'Xuhao Zhao', 'Xiu Li']","['Shenzhen International Graduate School, Tsinghua University', 'Kuaishou Technology', 'Shenzhen International Graduate School, Tsinghua University', 'Shenzhen International Graduate School, Tsinghua University', 'School of Electronic Information and Electrical Engineering, Shanghai Jiaotong University', 'Shenzhen International Graduate School, Tsinghua University']"
Achieving Nearly-Optimal Regret and Sample Complexity in Dueling Bandits with Applications in Online Recommendations,https://doi.org/10.1145/3690624.3709279,"['Lanjihong Ma', 'Yao-Xiang Ding', 'Zhen-Yu Zhang', 'Zhi-Hua Zhou']","['National Key Laboratory for Novel Software Technology, School of Artificial Intelligence, Nanjing University', 'State Key Lab of CAD & CG, Zhejiang University', 'Center for Advanced Intelligence Project, RIKEN', 'National Key Laboratory for Novel Software Technology, School of Artificial Intelligence, Nanjing University']"
Connecting Domains and Contrasting Samples: A Ladder for Domain Generalization,https://doi.org/10.1145/3690624.3709280,"['Tianxin Wei', 'Yifan Chen', 'Xinrui He', 'Wenxuan Bao', 'Jingrui He']","['UIUC', 'HKBU', 'UIUC', 'UIUC', 'UIUC']"
Language Representation Favored Zero-Shot Cross-Domain Cognitive Diagnosis,https://doi.org/10.1145/3690624.3709281,"['Shuo Liu', 'Zihan Zhou', 'Yuanhao Liu', 'Jing Zhang', 'Hong Qian']","['Shanghai Institute of AI Education, and School of Computer Science and Technology, East China Normal University', 'Shanghai Institute of AI Education, and School of Computer Science and Technology, East China Normal University', 'Shanghai Institute of AI Education, and School of Computer Science and Technology, East China Normal University', 'Department of Educational Psychology, Faculty of Education, East China Normal University', 'Shanghai Institute of AI Education, and School of Computer Science and Technology, East China Normal University']"
Embedding Prior Task-specific Knowledge into Language Models for Context-aware Document Ranking,https://doi.org/10.1145/3690624.3709282,"['Shuting Wang', 'Yutao Zhu', 'Zhicheng Dou']","['Gaoling School of Artificial Intelligence, Renmin University of China', 'Gaoling School of Artificial Intelligence, Renmin University of China', 'Gaoling School of Artificial Intelligence, Renmin University of China']"
Modeling Time-evolving Causality over Data Streams,https://doi.org/10.1145/3690624.3709283,"['Naoki Chihara', 'Yasuko Matsubara', 'Ren Fujiwara', 'Yasushi Sakurai']","['SANKEN, Osaka University', 'SANKEN, Osaka University', 'SANKEN, Osaka University', 'SANKEN, Osaka University']"
Breaking the Memory Wall for Heterogeneous Federated Learning via Progressive Training,https://doi.org/10.1145/3690624.3709284,"['Yebo Wu', 'Li Li', 'Cheng-zhong Xu']","['State Key Laboratory of IoTSC, University of Macau', 'State Key Laboratory of IoTSC, University of Macau', 'State Key Laboratory of IoTSC, University of Macau']"
Data Glitches Discovery using Influence-based Model Explanations,https://doi.org/10.1145/3690624.3709285,"['Nikolaos Myrtakis', 'Ioannis Tsamardinos', 'Vassilis Christophides']","['ETIS Lab, ENSEA,University of Crete', 'University of Crete', 'ETIS Lab, ENSEA,University of Crete']"
DistPred: A Distribution-Free Probabilistic Inference Method for Regression and Forecasting,https://doi.org/10.1145/3690624.3709286,['Daojun Liang'],"['School of Information Science and Engineering, Shandong University']"
SEPTQ: A Simple and Effective Post-Training Quantization Paradigm for Large Language Models,https://doi.org/10.1145/3690624.3709287,"['Han Liu', 'Haotian Gao', 'Xiaotong Zhang', 'Changya Li', 'Feng Zhang', 'Wei Wang', 'Fenglong Ma', 'Hong Yu']","['Dalian University of Technology', 'Dalian University of Technology', 'Dalian University of Technology', 'Dalian University of Technology', 'Peking University', 'Shenzhen MSU-BIT University', 'The Pennsylvania State University', 'Dalian University of Technology']"
Safe Online Bid Optimization with Return on Investment and Budget Constraints,https://doi.org/10.1145/3690624.3709288,"['Matteo Castiglioni', 'Alessandro Nuara', 'Giulia Romano', 'Giorgio Spadaro', 'Francesco Trovò', 'Nicola Gatti']","['Politecnico di Milano', 'ADcube,Politecnico di Milano', 'Politecnico di Milano', 'Politecnido di Milano', 'Politecnico di Milano', 'Politecnico di Milano']"
Stealing Training Graphs from Graph Neural Networks,https://doi.org/10.1145/3690624.3709289,"['Minhua Lin', 'Enyan Dai', 'Junjie Xu', 'Jinyuan Jia', 'Xiang Zhang', 'Suhang Wang']","['The Pennsylvania State University', 'Hong Kong University of Science and Technology (Guangzhou)', 'The Pennsylvania State University', 'The Pennsylvania State University', 'The Pennsylvania State University', 'The Pennsylvania State University']"
On the Necessity of World Knowledge for Mitigating Missing Labels in Extreme Classification,https://doi.org/10.1145/3690624.3709290,"['Jatin Prakash', 'Anirudh Buvanesh', 'Bishal Santra', 'Deepak Saini', 'Sachin Yadav', 'Jian Jiao', 'Yashoteja Prabhu', 'Amit Sharma', 'Manik Varma']","['New York University', 'Mila – Quebec Artificial Intelligence Institute', 'Microsoft Research', 'Microsoft Corporation', 'Google DeepMind', 'Microsoft Jiao', 'Microsoft Research', 'Microsoft Research', 'Microsoft Research']"
GROOT: Effective Design of Biological Sequences with Limited Experimental Data,https://doi.org/10.1145/3690624.3709291,"['Thanh V. T. Tran', 'Nhat Khang Ngo', 'Viet Anh Nguyen', 'Truong Son Hy']","['FPT Software AI Center', 'FPT Software AI Center', 'FPT Software AI Center', 'University of Alabama at Birmingham']"
Lorentzian Residual Neural Networks,https://doi.org/10.1145/3690624.3709292,"['Neil He', 'Menglin Yang', 'Rex Ying']","['Yale University', 'Yale University', 'Yale University']"
Robust Uplift Modeling with Large-Scale Contexts for Real-time Marketing,https://doi.org/10.1145/3690624.3709293,"['Zexu Sun', 'Qiyu Han', 'Minqin Zhu', 'Hao Gong', 'Dugang Liu', 'Chen Ma']","['Gaoling School of Artificial Intelligence, Renmin University of China', 'School of Statistics, Renmin University of China', 'Department of Computer Science and Technology, Zhejiang University', 'Kuaishou Technology', 'College of Computer Science and Software Engineering, Shenzhen University', 'Department of Computer Science, City University of Hong Kong']"
Distributional Prototype Learning for Out-of-distribution Detection,https://doi.org/10.1145/3690624.3709294,"['Bo Peng', 'Jie Lu', 'Yonggang Zhang', 'Guangquan Zhang', 'Zhen Fang']","['University of Technology Sydney', 'University of Technology Sydney', 'Hong Kong Baptist University', 'University of Technology Sydney (UTS)', 'University of Technology Sydney']"
On the Support Vector Effect in DNNs: Rethinking Data Selection and Attribution,https://doi.org/10.1145/3690624.3709295,"['Syed Hasan Amin Mahmood', 'Ming Yin', 'Rajiv Khanna']","['Purdue University', 'Purdue University', 'Purdue University']"
Stabilizing Modality Gap & Lowering Gradient Norms Improve Zero-Shot Adversarial Robustness of VLMs,https://doi.org/10.1145/3690624.3709296,"['Junhao Dong', 'Piotr Koniusz', 'Xinghua Qu', 'Yew-Soon Ong']","['Nanyang Technological University,Centre for Frontier AI Research, IHPC, A*STAR', 'Data61, CSIRO', 'Bytedance', 'Nanyang Technological University,Centre for Frontier AI Research, IHPC, A*STAR']"
Bi-Dynamic Graph ODE for Opinion Evolution,https://doi.org/10.1145/3690624.3709297,"['Bowen Duan', 'Henggang Deng', 'Jinghua Piao', 'Huandong Wang', 'Yue Wang']","['Department of Electronic Engineering, Tsinghua University', 'Department of Electronic Engineering, Tsinghua University', 'Department of Electronic Engineering, BNRist, Tsinghua University', 'Department of Electronic Engineering, BNRist, Tsinghua University', 'Department of Electronic Engineering, BNRist, Tsinghua University']"
Mixing Time Matters: Accelerating Effective Resistance Estimation via Bidirectional Method,https://doi.org/10.1145/3690624.3709298,"['Guanyu Cui', 'Hanzhi Wang', 'Zhewei Wei']","['Renmin University of China', 'BARC, University of Copenhagen', 'Renmin University of China']"
Generalizable Recommender System During Temporal Popularity Distribution Shifts,https://doi.org/10.1145/3690624.3709299,"['Hyunsik Yoo', 'Ruizhong Qiu', 'Charlie Xu', 'Fei Wang', 'Hanghang Tong']","['University of Illinois Urbana-Champaign', 'University of Illinois Urbana-Champaign', 'Amazon.com, Inc.', 'Amazon.com, Inc.', 'University of Illinois Urbana-Champaign']"
Counterfactual Explanations with Probabilistic Guarantees on their Robustness to Model Change,https://doi.org/10.1145/3690624.3709300,"['Ignacy Stępka', 'Jerzy Stefanowski', 'Mateusz Lango']","['Poznan University of Technology', 'Poznan University of Technology', 'Charles University,Poznan University of Technology']"
