title,author,doi,affiliation
Robust Tree-based Learned Vector Index with Query-aware Repartitioning,"Wenqing Wei (University of Science and Technology of China,State Key Laboratory of Cognitive Intelligence); Defu Lian (University of Science and Technology of China,State Key Laboratory of Cognitive Intelligence); Qingshuai Feng (Great Bay University); Yongji Wu (University of California, Berkeley)",https://doi.org/10.1145/3711896.3737112,USTC; USTC; Great Bay University; UC Berkeley
Robustness Evaluation of Graph-based News Detection Using Network Structural Information,"Xianghua Zeng (State Key Laboratory of Software Development Environment, Beihang University); Hao Peng (State Key Laboratory of Software Development Environment, Beihang University)",https://doi.org/10.1145/3711896.3737113,Beihang University
S3GA: Towards Scalable Self-Supervised Learning for Large Scale Graph Alignment,"Wenqi Guo (School of Computer Science, Shanghai Jiao Tong University); Shikui Tu (School of Computer Science, Shanghai Jiao Tong University); Lei Xu (School of Computer Science, Shanghai Jiao Tong University, Guangdong Laboratory of Artificial Intelligence and Digital Economy (SZ))",https://doi.org/10.1145/3711896.3737114,Shanghai Jiao Tong University; Shanghai Jiao Tong University; Shanghai Jiao Tong University
SAGE: Scale-Aware Gradual Evolution for Continual Knowledge Graph Embedding,"Yifei Li (School of Computer Science and Technology, Xi’an Jiaotong University,Zhongguancun Academy); Lingling Zhang (School of Computer Science and Technology, Xi’an Jiaotong University); Hang Yan (School of Computer Science and Technology, Xi’an Jiaotong University); Tianzhe Zhao (School of Computer Science and Technology, Xi’an Jiaotong University); Zihan Ma (School of Computer Science and Technology, Xi’an Jiaotong University); Muye Huang (School of Computer Science and Technology, Xi’an Jiaotong University,Zhongguancun Academy); Jun Liu (School of Computer Science and Technology, Xi’an Jiaotong University)",https://doi.org/10.1145/3711896.3737115,Xi’an Jiaotong University; Xi’an Jiaotong University; Xi’an Jiaotong University; Xi’an Jiaotong University; Xi’an Jiaotong University; Xi’an Jiaotong University; Xi’an Jiaotong University; Xi’an Jiaotong University
Sampling-guided Heterogeneous Graph Neural Network with Temporal Smoothing for Scalable Longitudinal Data Imputation,"Zhaoyang Zhang (School of Statistics, East China Normal University); Ziqi Chen (School of Statistics, East China Normal University); Qiao Liu (Department of Statistics, Stanford University); Jinhan Xie (Yunnan Key Laboratory of Statistical Modeling and Data Analysis, Yunnan University); Hongtu Zhu (Department of Biostatistics, Statistics, Computer Science and Genetics, University of North Carolina at Chapel Hill)",https://doi.org/10.1145/3711896.3737116,East China Normal University; East China Normal University; Stanford University; Yunnan University; University of North Carolina at Chapel Hill
Scaling Transformers for Discriminative Recommendation via Generative Pretraining,Chunqi Wang (Alibaba International Digital Commercial Group); Bingchao Wu (Alibaba International Digital Commercial Group); Zheng Chen (Alibaba International Digital Commercial Group); Lei Shen (Alibaba International Digital Commercial Group); Bing Wang (Alibaba International Digital Commercial Group); Xiaoyi Zeng (Alibaba International Digital Commercial Group),https://doi.org/10.1145/3711896.3737117,Alibaba Group
Score-based Generative Modeling for Conditional Independence Testing,"Yixin Ren (Fudan University); Chenghou Jin (Fudan university); Yewei Xia (Fudan University); Li Ke (Alibaba Group); Longtao Huang (Alibaba Group); Hui Xue (Alibaba Group); Hao Zhang (SIAT, Chinese Academy of Sciences); Jihong Guan (Tongji University); Shuigeng Zhou (Fudan University)",https://doi.org/10.1145/3711896.3737118,Fudan University; Fudan University; Fudan University; Alibaba Group; Alibaba Group; Alibaba Group; Chinese Academy of Sciences; Tongji University; Fudan University
SDE: A Simplified and Disentangled Dependency Encoding Framework for State Space Models in Time Series Forecasting,"Zixuan Weng (The Hong Kong University of Science and Technology (Guangzhou)); Jindong Han (Academy of Interdisciplinary Studies, The Hong Kong University of Science and Technology (Guangzhou))",https://doi.org/10.1145/3711896.3737119,HKUST (GZ); HKUST (GZ)
Mitigating Data Imbalance in Time Series Classification Based on Counterfactual Minority Samples Augmentation,"Lei Wang (School of Big Data and Software Engineering, Chongqing University); Shanshan Huang (School of Big Data and Software Engineering, Chongqing University); Chunyuan Zheng (School of Mathematical Sciences, Peking University); Jun Liao (School of Big Data and Software Engineering, Chongqing University); Xiaofei Zhu (School of Computer Science and Engineering, Chongqing University of Technology); Haoxuan Li (Center for Data Science, Peking University); Li Liu (School of Big Data and Software Engineering, Chongqing University)",https://doi.org/10.1145/3711896.3737049,"School of Big Data and Software Engineering, Chongqing University; School of Mathematical Sciences, Peking University; School of Computer Science and Engineering, Chongqing University of Technology; Center for Data Science, Peking University"
MockLLM: A Multi-Agent Behavior Collaboration Framework for Online Job Seeking and Recruiting,"Hongda Sun (Gaoling School of Artificial Intelligence, Renmin University of China); Hongzhan Lin (Engineering Research Center of Next-Generation Intelligent Search and Recommendation, Ministry of Education); Haiyu Yan (University of Chinese Academy of Sciences); Yang Song (Nanbeige Lab, BOSS Zhipin); Xin Gao (King Abdullah University of Science and Technology); Rui Yan (Gaoling School of Artificial Intelligence, Renmin University of China,School of Artificial Intelligence, Wuhan University)",https://doi.org/10.1145/3711896.3737051,"Gaoling School of Artificial Intelligence, Renmin University of China; Engineering Research Center of Next-Generation Intelligent Search and Recommendation, Ministry of Education; University of Chinese Academy of Sciences; Nanbeige Lab, BOSS Zhipin; King Abdullah University of Science and Technology; School of Artificial Intelligence, Wuhan University"
Modality-Aware Diffusion Augmentation with Consistent Subspace Disentanglement for Session-based Recommendation,"Jiajie Su (Department of Computer Science, Zhejiang University); Chaochao Chen (Department of Computer Science, Zhejiang University); Weiming Liu (Tiktok Bytedance); Yuhang Wang (School of Computer Science and Technology, Wuhan University of Science and Technology); Yihao Wang (School of Software Technology, Zhejiang University); Zheqi Lv (Department of Computer Science, Zhejiang University); Xiaolin Zheng (Department of Computer Science, Zhejiang University); Jianwei Yin (Department of Computer Science, Zhejiang University)",https://doi.org/10.1145/3711896.3737052,"Department of Computer Science, Zhejiang University; Tiktok Bytedance; School of Computer Science and Technology, Wuhan University of Science and Technology; School of Software Technology, Zhejiang University"
MoDiff – Graph Generation with Motif-aware Diffusion Model,"Yuwei Xu (School of Data Science, The Chinese University of Hong Kong, Shenzhen); Chenhao Ma (School of Data Science, The Chinese University of Hong Kong, Shenzhen)",https://doi.org/10.1145/3711896.3737053,"School of Data Science, The Chinese University of Hong Kong, Shenzhen"
Monitoring Robustness and Individual Fairness,"Ashutosh Gupta (IIT Bombay); Thomas A. Henzinger (Institute of Science and Technology Austria); Konstantin Kueffner (Institute of Science and Technology Austria); Kaushik Mallik (–, IMDEA Software Institute); David Pape (Department of Computer Science, Paris Lodron University of Salzburg)",https://doi.org/10.1145/3711896.3737054,IIT Bombay; Institute of Science and Technology Austria; IMDEA Software Institute; Paris Lodron University of Salzburg
MOSS: Multi-Objective Optimization for Stable Rule Sets,"Brian Liu (Operations Research Center, Massachusetts Institute of Technology); Rahul Mazumder (Sloan School of Management, Massachusetts Institute of Technology)",https://doi.org/10.1145/3711896.3737055,"Operations Research Center, Massachusetts Institute of Technology; Sloan School of Management, Massachusetts Institute of Technology"
"MOTTO: A Mixture-of-Experts Framework for Multi-Treatment, Multi-Outcome Treatment Effect Estimation",Yiling Liu (Duke University); Wei Shi (AI at Meta); Chen Fu (AI at Meta); Ziyang Jiang (AI at Meta); Zhigang Hua (AI at Meta); David Carlson (Duke University),https://doi.org/10.1145/3711896.3737056,Duke University; AI at Meta
MSHTrans: Multi-Scale Hypergraph Transformer with Time-Series Decomposition for Temporal Anomaly Detection,Zhaoliang Chen (Hong Kong Baptist University); Zhihao Wu (Zhejiang University); William K. Cheung (Hong Kong Baptist University); Hong-Ning Dai (Hong Kong Baptist University); Byron Choi (Hong Kong Baptist University); Jiming Liu (Hong Kong Baptist University),https://doi.org/10.1145/3711896.3737057,Hong Kong Baptist University; Zhejiang University
